cdata,,cps,,I_cpO,,U_infty_x,U_infty_y,U_infty_z
0.253689213183295,,0.253689213183295,,456,,0,1,0
0.253689213183295,,0.253689213183295,,457,,0,1,0
1.6785095273697,,1.6785095273697,,458,,0,1,0
1.6785095273697,,1.6785095273697,,459,,0,1,0
1.6785095273697,,1.6785095273697,,460,,0,1,0
1.46075143497558,,1.46075143497558,,461,,0,1,0
1.46075143497558,,1.46075143497558,,462,,0,1,0
1.08129625509949,,1.08129625509949,,463,,0,1,0
1.08129660571205,,1.08129660571205,,464,,0,1,0
0.639494935996943,,0.639494935996943,,465,,0,1,0
0.639494935996943,,0.639494935996943,,466,,0,1,0
0.253689213183295,,0.253689213183295,,467,,0,1,0
0.253689213183295,,0.253689213183295,,468,,0,1,0
1.23773172953907,,1.23773172953907,,469,,0,1,0
1.07715703558642,,1.07715703558642,,470,,0,1,0
1.07715686061602,,1.07715686061602,,471,,0,1,0
0.797347096900758,,0.797347096900758,,472,,0,1,0
0.797346795822939,,0.797346795822939,,473,,0,1,0
0.471563074916759,,0.471563074916759,,474,,0,1,0
0.471563074916759,,0.471563074916759,,475,,0,1,0
0.187070214371817,,0.187070214371817,,476,,0,1,0
0.187070214371817,,0.187070214371817,,477,,0,1,0
1.23773172953907,,1.23773172953907,,478,,0,1,0
1.23773172953907,,1.23773172953907,,479,,0,1,0
1.23773172953907,,1.23773172953907,,480,,0,1,0
1.07715686061602,,1.07715686061602,,481,,0,1,0
1.07715703558642,,1.07715703558642,,482,,0,1,0
0.797347096900758,,0.797347096900758,,483,,0,1,0
0.797347397978633,,0.797347397978633,,484,,0,1,0
0.471563074916759,,0.471563074916759,,485,,0,1,0
0.471563074916759,,0.471563074916759,,486,,0,1,0
0.187070214371817,,0.187070214371817,,487,,0,1,0
0.187070214371817,,0.187070214371817,,488,,0,1,0
0.728764849940156,,0.728764849940156,,489,,0,1,0
0.634219697731744,,0.634219697731744,,490,,0,1,0
0.634219697731744,,0.634219697731744,,491,,0,1,0
0.469470432795134,,0.469470432795134,,492,,0,1,0
0.469470606063995,,0.469470606063995,,493,,0,1,0
0.277651998629638,,0.277651998629638,,494,,0,1,0
0.277651820963188,,0.277651820963188,,495,,0,1,0
0.110145177612269,,0.110145177612269,,496,,0,1,0
0.110145275526538,,0.110145275526538,,497,,0,1,0
0.728764849940156,,0.728764849940156,,498,,0,1,0
0.728764849940156,,0.728764849940156,,499,,0,1,0
0.728764849940156,,0.728764849940156,,500,,0,1,0
0.634219697731744,,0.634219697731744,,501,,0,1,0
0.634219697731744,,0.634219697731744,,502,,0,1,0
0.469470432795134,,0.469470432795134,,503,,0,1,0
0.469470432795134,,0.469470432795134,,504,,0,1,0
0.277651998629638,,0.277651998629638,,505,,0,1,0
0.277651820963188,,0.277651820963188,,506,,0,1,0
0.110145177612269,,0.110145177612269,,507,,0,1,0
0.110145275526538,,0.110145275526538,,508,,0,1,0
0.287986895716024,,0.287986895716024,,509,,0,1,0
0.250625504266866,,0.250625504266866,,510,,0,1,0
0.250625082271627,,0.250625082271627,,511,,0,1,0
0.18552100067695,,0.18552100067695,,512,,0,1,0
