x_center,y_center,z_center,cp
890.9690958658854,-1613.6030680338542,537.6380818684896,0.736196678491078
815.0083211263021,-1521.3505452473958,546.1111043294271,0.7359029942710226
814.7620849609375,-1475.2242838541667,491.2122802734375,0.736056779448323
741.1002807617188,-1382.9717610677083,496.1064961751302,0.7357345821416313
738.5551147460938,-1336.8454996744792,444.7864990234375,0.7358869387460085
672.6771647135416,-1251.0506591796875,445.8654276529948,0.7263332047543749
669.3664754231771,-1204.9243977864583,393.7877909342448,0.7391224743771719
594.0182800292969,-1126.509765625,395.6730143229167,1.033756630953962
595.7205708821615,-1090.0700276692708,311.9383951822917,1.078834061139113
458.7822672526042,-1092.4916585286458,496.2518310546875,1.2512852792942015
442.9162089029948,-1135.1123046875,565.3981526692709,1.1981771118313043
525.7826741536459,-1208.7989908854167,574.021484375,0.8956335835910688
524.1232299804688,-1258.7998453776042,620.1154378255209,0.8960321619282745
589.2286376953125,-1340.7200927734375,633.7026163736979,0.8735619594259684
576.8771158854166,-1385.7700602213542,683.0474853515625,0.8658030485563806
643.0329182942709,-1474.1479899088542,700.2463582356771,0.8799004060793393
629.4778442382812,-1525.6556396484375,756.0576782226562,0.8789294657942277
705.0838623046875,-1618.9844563802083,769.9418741861979,0.8806010756410589
694.401123046875,-1670.27685546875,824.0274861653646,0.8932731147031974
771.210693359375,-1757.1479899088542,831.4452311197916,0.8740448676832081
749.8870849609375,-1804.3505452473958,890.3753255208334,0.8615108968868439
820.5257364908854,-1891.4369303385417,902.6983235677084,0.886007106902739
792.279296875,-1940.1462809244792,968.4785766601562,0.8779186890046039
837.8001098632812,-2028.1109212239583,998.8292032877604,0.7757904928658137
607.6822509765625,-1803.7970784505208,991.4661661783854,0.932150683822814
646.4378458658854,-1748.9990641276042,924.643310546875,0.9435068667874433
612.0367228190104,-1661.0516357421875,879.371826171875,0.9312316363325187
464.7997233072917,-1377.2828776041667,756.470458984375,0.9349872277453599
491.2599690755208,-1325.8059488932292,700.0669555664062,0.9415669063257459
459.59092203776044,-1244.9619954427083,658.2112630208334,0.9380166118123019
-498.1459554036458,-1757.6708170572917,-1018.0033976236979,0.1091882136884695
-451.3335469563802,-1809.147705078125,-1076.1248372395833,0.0977958290310605
-467.45777384440106,-1897.0950927734375,-1130.6684977213542,0.10120940854796304
-377.6036376953125,-1331.1566162109375,-770.8031819661459,0.10788819090340064
-346.20201619466144,-1385.95458984375,-824.2080688476562,0.09873837487961218
-365.70965576171875,-1473.9020182291667,-877.6159057617188,0.10485846067323065
-133.7813237508138,-1930.0292154947917,-1238.2176106770833,0.08109524549458268
-196.338623046875,-1890.3606363932292,-1203.6053466796875,0.09179110328951441
-142.2107365926107,-1798.1081136067708,-1150.7729899088542,0.084305673036865
-191.95960235595703,-1751.9818522135417,-1113.4234212239583,0.08443578603391494
-131.6022211710612,-1659.7293294270833,-1062.1709594726562,0.08430679687120063
-177.14090983072916,-1613.6030680338542,-1025.4275919596355,0.08444876186580573
-120.99370574951172,-1521.3505452473958,-973.5689290364584,0.08430860576019106
-162.3222173055013,-1475.2242838541667,-937.4317423502604,0.08446421784686566
-110.385191599528,-1382.9717610677083,-884.9668986002604,0.08431025697967376
-147.5035311381022,-1336.8454996744792,-849.4359130859375,0.08448299478093202
-105.73529434204102,-1251.0506591796875,-800.1983032226562,0.0778839776433116
-140.77228546142578,-1211.382080078125,-768.999267578125,0.08746036906723335
-111.626708984375,-1135.2737630208333,-711.3444213867188,0.29483339697774186
